epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
164,2548.11,1.06223,0.8059,0.92663,0.60946,0.47424,0.48582,0.29809,1.30861,1.69881,1.08081,0.000513393,0.000513393,0.000513393
165,2563.5,1.079,0.80727,0.94694,0.61749,0.4657,0.48128,0.29332,1.34247,1.70989,1.10726,0.000509727,0.000509727,0.000509727
166,2578.95,1.07412,0.82095,0.94802,0.57647,0.49039,0.49362,0.29756,1.33989,1.7911,1.1096,0.00050606,0.00050606,0.00050606
167,2594.55,1.06557,0.81357,0.9454,0.56311,0.45084,0.46374,0.2806,1.35599,1.87191,1.12356,0.000502394,0.000502394,0.000502394
168,2610.05,1.04735,0.80775,0.93381,0.54777,0.45153,0.45705,0.27919,1.37575,1.85007,1.13763,0.000498728,0.000498728,0.000498728
169,2625.69,1.0696,0.79073,0.94423,0.534,0.47933,0.46921,0.2866,1.34977,1.73233,1.11552,0.000495062,0.000495062,0.000495062
170,2641.04,1.04339,0.80847,0.94341,0.5849,0.4638,0.47341,0.29249,1.34521,1.72064,1.10955,0.000491395,0.000491395,0.000491395
171,2656.41,1.0531,0.79205,0.93755,0.59096,0.43817,0.45319,0.27885,1.31378,1.91179,1.10715,0.000487729,0.000487729,0.000487729
172,2671.97,1.0747,0.81564,0.94608,0.59464,0.45499,0.47521,0.28907,1.35185,1.75071,1.10733,0.000484063,0.000484063,0.000484063
173,2687.32,1.07255,0.80737,0.9425,0.53441,0.51069,0.49101,0.29981,1.28943,1.8903,1.08422,0.000480396,0.000480396,0.000480396
174,2702.67,1.06415,0.80808,0.93756,0.50569,0.47373,0.45423,0.28069,1.34472,1.89342,1.11338,0.00047673,0.00047673,0.00047673
175,2717.91,1.05932,0.78659,0.93346,0.60912,0.45948,0.47845,0.28819,1.35136,1.81354,1.10194,0.000473064,0.000473064,0.000473064
176,2733.2,1.03923,0.77183,0.94915,0.5599,0.4438,0.46163,0.28209,1.34746,1.89405,1.10679,0.000469397,0.000469397,0.000469397
